mean_boundary_uncertainty,std_boundary_uncertainty,max_boundary_uncertainty,boundary_length,total_uncertainty
0.0425049252808094,0.011510835960507393,0.08572284877300262,348,0.0016086916
0.0681423619389534,0.02794615365564823,0.12529700994491577,299,0.005467625
0.032144393771886826,0.004460019990801811,0.04343048110604286,164,0.00071804546
0.045667462050914764,0.00914460327476263,0.0688893124461174,180,0.00083834736
0.0,0.0,0.0,0,0.0024840436
0.04690972715616226,0.012461303733289242,0.07092521339654922,248,0.0027951163
0.10999922454357147,0.023326147347688675,0.16321581602096558,447,0.010153099
0.04871366173028946,0.019332237541675568,0.10609947890043259,172,0.0013643376
0.08769725263118744,0.0262110847979784,0.13663716614246368,208,0.002216953
0.06257082521915436,0.01990482024848461,0.1140342429280281,424,0.003097852
0.04302595183253288,0.015947282314300537,0.09617255628108978,253,0.0013399662
0.0399395152926445,0.008320409804582596,0.059450775384902954,179,0.0013409862
0.07296063750982285,0.03788083791732788,0.1752782016992569,480,0.0046295733
0.06201384589076042,0.020313628017902374,0.10619216412305832,303,0.002407748
0.06677693873643875,0.015151460655033588,0.1002516821026802,367,0.0026144516
0.04423755034804344,0.010923642665147781,0.0710236132144928,180,0.0010125838
0.04801703989505768,0.011586102657020092,0.07920242100954056,428,0.0031954513
0.037772081792354584,0.005769816227257252,0.05259299650788307,136,0.0010833292
0.039701029658317566,0.00687788613140583,0.0632905513048172,156,0.0008105972
0.0,0.0,0.0,0,0.0018795081
0.07242608815431595,0.030402138829231262,0.14557133615016937,178,0.0027891644
0.04371315985918045,0.007347839418798685,0.06616285443305969,392,0.00077811774
0.04760924354195595,0.00807134062051773,0.06617216020822525,116,0.0010266791
0.11264950037002563,0.03078918345272541,0.16174662113189697,192,0.0055622365
0.05458763986825943,0.021061021834611893,0.1187327578663826,167,0.0014851169
0.07454176247119904,0.02295873872935772,0.13963784277439117,392,0.0053589186
0.04436340928077698,0.011917443946003914,0.08414243906736374,324,0.0014756949
0.0672854334115982,0.029777782037854195,0.15567922592163086,248,0.0019506327
0.1704789251089096,0.06251693516969681,0.30314749479293823,217,0.0039583105
0.05276564881205559,0.016323436051607132,0.09451182931661606,188,0.0020674528
0.03430201858282089,0.01074326504021883,0.05885667726397514,132,0.0013890524
0.09174355119466782,0.033286381512880325,0.15132607519626617,447,0.006419351
0.09749972820281982,0.024591360241174698,0.15229400992393494,293,0.0031188917
0.03722059354186058,0.007990360260009766,0.059110090136528015,267,0.0009839302
0.07625862956047058,0.028787007555365562,0.1644439399242401,391,0.004469647
0.1675233095884323,0.06842068582773209,0.3110952079296112,142,0.0023977496
0.03583904355764389,0.006359223276376724,0.058218445628881454,427,0.000923356
0.034113284200429916,0.005898112431168556,0.053463395684957504,451,0.0011026254
0.04869591072201729,0.011868658475577831,0.08783110976219177,324,0.0019579001
0.11560361832380295,0.03684103116393089,0.21670250594615936,278,0.0041892407
0.043278541415929794,0.009713438339531422,0.0728481337428093,207,0.0013931212
0.04884669557213783,0.021423669531941414,0.09112531691789627,371,0.0027334907
0.09252205491065979,0.03015800006687641,0.14431899785995483,352,0.0042653074
0.17888513207435608,0.025309810414910316,0.211320161819458,69,0.0034569167
0.03084740601480007,0.0037345453165471554,0.038188204169273376,152,0.0012576351
0.0,0.0,0.0,0,0.0026719223
0.0,0.0,0.0,0,0.0023620834
0.04968841373920441,0.016187291592359543,0.07874801009893417,175,0.000845551
0.08153873682022095,0.03668134659528732,0.15489205718040466,447,0.0049778796
0.04606993496417999,0.007979475893080235,0.06600818783044815,292,0.0007295821
0.05628508701920509,0.03175061196088791,0.16438883543014526,376,0.00310227
0.03946501016616821,0.011128646321594715,0.0812089592218399,508,0.0018931283
0.05170704051852226,0.020843474194407463,0.12279148399829865,352,0.0029316242
0.040667250752449036,0.00789564847946167,0.06374361366033554,148,0.0011582157
0.047681137919425964,0.01064299512654543,0.07037843763828278,104,0.0013368586
0.06269916146993637,0.018065601587295532,0.10698187351226807,510,0.0042579025
0.03815124183893204,0.007310273591428995,0.054004017263650894,252,0.0020504117
