mean_boundary_uncertainty,std_boundary_uncertainty,max_boundary_uncertainty,boundary_length,total_uncertainty
0.05837411805987358,0.018356502056121826,0.09509190917015076,254,0.005065168
0.04759986698627472,0.011780137196183205,0.0848766416311264,308,0.0048509752
0.0356983058154583,0.009130498394370079,0.07106946408748627,423,0.0035478142
0.04831977188587189,0.01569429226219654,0.09682895988225937,262,0.0029080561
0.035950422286987305,0.007271995767951012,0.05667140334844589,219,0.0028105373
0.05000375956296921,0.00909288227558136,0.07065445184707642,220,0.0015927668
0.08730973303318024,0.014359786175191402,0.1250935047864914,109,0.0029374545
0.0,0.0,0.0,0,0.0031160868
0.050688378512859344,0.013976859860122204,0.09087712317705154,278,0.0049564894
0.048791270703077316,0.017925452440977097,0.09914541244506836,248,0.0027176554
0.0532081164419651,0.015525493770837784,0.10476268082857132,276,0.00257851
0.05167753994464874,0.016746383160352707,0.09681124985218048,311,0.0058128466
0.05129237845540047,0.02289845235645771,0.10655646026134491,379,0.0053687543
0.06632661819458008,0.009885207749903202,0.08495090901851654,151,0.0053227097
0.042212896049022675,0.006753551308065653,0.060466889292001724,252,0.0009856094
0.0599684938788414,0.02497827634215355,0.11757990717887878,339,0.004678718
0.04220886155962944,0.010204356163740158,0.06557588279247284,252,0.0038047296
0.04561764746904373,0.01113052573055029,0.07434869557619095,248,0.0020166694
0.04163554310798645,0.007034824229776859,0.06717593222856522,431,0.0028494012
0.03739769384264946,0.005390252452343702,0.053260400891304016,116,0.0055983737
0.04197411611676216,0.006943020503968,0.06135512888431549,284,0.0018922688
0.043247077614068985,0.014513068832457066,0.09719366580247879,384,0.0048396657
0.03127693757414818,0.0063507710583508015,0.04509083926677704,224,0.0020856557
0.05702194571495056,0.014995765872299671,0.09353746473789215,246,0.004320428
0.04205835983157158,0.01210505235940218,0.07132066786289215,124,0.0037173391
0.05436527356505394,0.020679082721471786,0.1332806944847107,351,0.004051182
0.03528933227062225,0.006061089225113392,0.05543336644768715,320,0.0024229384
0.03715107589960098,0.00832829624414444,0.06578707695007324,244,0.001881856
0.05906340479850769,0.008908101357519627,0.0828246921300888,143,0.0045999624
0.05069753900170326,0.022695748135447502,0.11650476604700089,279,0.0028370763
0.04261637479066849,0.00823507271707058,0.06250131130218506,116,0.0023695808
0.04883316904306412,0.012033275328576565,0.07703302055597305,459,0.0048683467
0.059947237372398376,0.022434871643781662,0.12693440914154053,518,0.006580044
0.09609345346689224,0.02763345092535019,0.1507687270641327,143,0.0036264951
0.038587071001529694,0.008816651999950409,0.07267346233129501,323,0.00221167
0.0,0.0,0.0,0,0.0049513667
0.03977541998028755,0.009032126516103745,0.06773724406957626,384,0.0028009135
0.05232508108019829,0.019462503492832184,0.10810586810112,449,0.003506157
0.04547553136944771,0.009267563000321388,0.06362949311733246,126,0.0025650342
0.0685715600848198,0.012757099233567715,0.09716350585222244,152,0.0036734284
0.04896659031510353,0.018548578023910522,0.09836854785680771,679,0.0066090696
0.06256953626871109,0.02391459047794342,0.12601782381534576,500,0.005988986
0.04597470536828041,0.007321768440306187,0.06946884095668793,179,0.0038330727
0.04030720889568329,0.008084683679044247,0.062063999474048615,292,0.0011603446
0.0,0.0,0.0,0,0.0050758533
0.04769803583621979,0.011610305868089199,0.08167081326246262,264,0.0031532443
0.07120543718338013,0.01570795848965645,0.10513220727443695,229,0.005106646
0.04421725124120712,0.009858619421720505,0.06677939742803574,218,0.0023741638
0.03594169393181801,0.006412660237401724,0.054973915219306946,236,0.0022042429
0.04512942209839821,0.007580524310469627,0.06206898391246796,146,0.0019893367
0.040312688797712326,0.008151707239449024,0.0592089481651783,244,0.002386468
0.067003533244133,0.019020454958081245,0.10759232938289642,280,0.0066922763
0.0,0.0,0.0,0,0.0049827457
0.04307033494114876,0.010309282690286636,0.07969499379396439,468,0.0014948768
0.05925482511520386,0.01308085024356842,0.10183627903461456,264,0.0012307625
0.0,0.0,0.0,0,0.0032853782
0.06478863954544067,0.014813816174864769,0.09980057924985886,200,0.0032454752
0.04056756943464279,0.012869574129581451,0.09557753056287766,267,0.003094858
0.04538637772202492,0.010711940936744213,0.07953710854053497,230,0.0017568298
0.03509797155857086,0.005113433115184307,0.04957990720868111,100,0.007410238
0.04050030931830406,0.01181963924318552,0.07833633571863174,260,0.002619812
0.040994033217430115,0.01271600928157568,0.06933382898569107,236,0.0018474687
0.07175548374652863,0.027412166818976402,0.13309608399868011,272,0.005147428
0.027762435376644135,0.004076705314218998,0.03895124793052673,128,0.0035301205
0.08481436222791672,0.0307326503098011,0.14048025012016296,123,0.004752974
0.06232880800962448,0.027679836377501488,0.13776521384716034,562,0.0049757883
0.038196057081222534,0.007138725370168686,0.05993006005883217,160,0.003799331
0.02843942865729332,0.0061698248609900475,0.047903306782245636,280,0.004472745
0.05292723700404167,0.02572520263493061,0.13106563687324524,411,0.007214925
0.04192494601011276,0.018896516412496567,0.0875539779663086,171,0.006032257
0.03948594257235527,0.009992290288209915,0.0697585791349411,192,0.002396778
0.07535558193922043,0.019491178914904594,0.12462975829839706,459,0.0077172657
0.045940715819597244,0.009458843618631363,0.06796295195817947,147,0.0035923563
0.04572812095284462,0.01671236753463745,0.11360207200050354,329,0.0055686226
0.04381360113620758,0.019550209864974022,0.09907035529613495,408,0.0019296322
